TransactionID,Date,ProductCategory,ProductName,Quantity,UnitPrice,Discount(%),TotalAmount,Profit,PaymentMode,CustomerType,StoreLocation
100866,2023-12-16,Beverages,Soda,1,393.63,10,354.27,99.99,UPI,Regular,Semi-Urban
100867,2023-04-17,Beverages,Tea,6,226.9,0,1361.4,359.58,Card,Regular,Rural
100868,2023-11-15,Beverages,Soda,19,247.78,10,4237.04,532.13,UPI,Regular,Urban
100869,2023-02-17,Snacks,Nuts,11,391.18,0,4302.98,1289.1,Card,Regular,Semi-Urban
100870,2023-03-02,Fruits,Orange,11,197.36,0,2170.96,329.37,,Member,Rural
100871,2023-12-03,Beverages,Soda,13,227.13,0,2952.69,722.94,Cash,Regular,Rural
100872,2023-01-26,Vegetables,Tomato,11,194.33,0,2137.63,601.97,Card,Regular,Semi-Urban
100873,2023-10-19,Beverages,Juice,18,190.0,0,3420.0,503.21,UPI,Regular,Semi-Urban
100874,2023-09-14,Snacks,Nuts,15,267.71,0,4015.65,1131.01,Card,Member,Semi-Urban
100875,2023-01-08,Household,Detergent,1,406.31,5,385.99,62.49,UPI,Member,Urban
100876,2023-04-23,Vegetables,Carrot,7,187.27,0,1310.89,387.08,UPI,Regular,Urban
100877,2023-12-21,Snacks,Chocolate,13,266.88,0,3469.44,542.11,Card,Member,Rural
100878,2023-09-10,Household,Soap,12,338.66,0,4063.92,1181.33,Card,New,Semi-Urban
100879,2023-06-29,Vegetables,Onion,18,142.03,5,2428.71,268.88,UPI,Regular,Semi-Urban
100880,2023-07-26,Dairy,Cheese,19,145.99,0,2773.81,670.86,Card,Member,Urban
100881,2023-10-30,Fruits,Mango,15,467.37,0,7010.55,1447.13,UPI,Regular,Semi-Urban
100882,2023-05-07,Fruits,Mango,8,364.53,15,2478.8,484.79,Card,Regular,Rural
100883,2023-02-25,Snacks,Nuts,19,292.82,10,5007.22,724.54,Cash,Member,Semi-Urban
100884,2023-08-02,Household,Cleaner,10,327.38,15,2782.73,670.97,UPI,New,Urban
100885,2023-01-14,Fruits,Apple,7,24.36,0,170.52,23.56,Cash,Regular,Rural
100886,2023-01-28,Household,Cleaner,18,312.87,0,5631.66,1185.85,Card,New,Rural
100887,2023-03-19,Household,Cleaner,16,259.66,5,3946.83,594.59,Cash,Member,Semi-Urban
100888,2023-08-04,Snacks,Biscuits,6,277.42,0,1664.52,484.58,Card,Regular,Rural
100889,2023-12-31,Snacks,Biscuits,9,186.12,0,1675.08,177.1,UPI,Member,Semi-Urban
100890,2023-06-03,Snacks,Biscuits,13,49.92,0,648.96,90.82,Card,Member,Semi-Urban
100891,2023-01-14,Fruits,Apple,8,104.74,10,754.13,111.96,,Member,Urban
100892,2023-07-06,Snacks,Chips,16,475.86,0,7613.76,1391.9,UPI,Member,Rural
100893,2023-11-08,Fruits,Banana,13,210.26,15,2323.37,340.48,Card,Regular,Semi-Urban
100894,2023-01-07,Snacks,Biscuits,13,238.67,15,2637.3,522.9,UPI,New,Semi-Urban
100895,2023-01-03,Beverages,Juice,17,35.83,0,609.11,167.2,Card,New,Semi-Urban
100896,2023-04-21,Household,Tissue,-5,28.41,10,127.85,30.99,UPI,Regular,Rural
100897,2023-08-26,Snacks,Chips,17,361.42,5,5836.93,1260.73,Cash,Regular,Rural
100898,2023-12-29,Vegetables,Tomato,9,273.67,10,2216.73,261.13,Card,New,Rural
100899,2023-08-27,Household,Soap,2,259.27,0,518.54,123.83,Card,New,Semi-Urban
100900,2023-10-01,Household,Detergent,18,129.13,10,2091.91,278.82,Card,Regular,Rural
100901,2023-10-21,Snacks,Nuts,9,374.93,0,3374.37,868.14,UPI,Member,Semi-Urban
100902,2023-08-15,Dairy,Milk,6,92.44,15,471.44,70.72,Card,Regular,Rural
100903,2023-01-15,Snacks,Biscuits,11,103.07,0,1133.77,207.94,UPI,New,Rural
100904,2023-07-11,Household,Cleaner,6,235.75,0,1414.5,240.6,Card,Member,Semi-Urban
100905,2023-04-29,Vegetables,Onion,6,150.28,10,811.51,220.54,Cash,New,Rural
100906,2023-01-28,Household,Soap,13,131.26,10,1535.74,192.44,Card,Member,Semi-Urban
100907,2023-07-21,Vegetables,Onion,11,326.17,5,3408.48,726.45,Cash,New,Rural
100908,2023-02-08,Fruits,Mango,14,328.98,0,4605.72,591.43,UPI,Member,Rural
100909,2023-09-30,Beverages,Tea,2,414.01,0,828.02,199.52,Cash,Regular,Rural
100910,2023-08-19,Household,Cleaner,8,214.68,20,1373.95,386.1,Card,Regular,Rural
100911,2023-03-27,Snacks,Nuts,3,45.81,10,123.69,23.12,Card,Member,Urban
100912,2023-05-06,Fruits,Apple,3,144.1,10,389.07,76.89,,Member,Semi-Urban
100913,2023-10-27,Beverages,Juice,-5,490.2,0,490.2,139.94,Card,Regular,Urban
100914,2023-01-25,Snacks,Nuts,19,302.17,0,5741.23,1172.35,Card,Regular,Rural
100915,2023-05-25,Dairy,Yogurt,18,357.77,5,6117.87,1208.4,UPI,Member,Rural
100916,2023-01-13,Snacks,Nuts,17,13.61,10,208.23,44.91,UPI,Member,Semi-Urban
100917,2023-07-31,Vegetables,Onion,13,263.92,0,3430.96,816.04,Cash,Regular,Semi-Urban
100918,2023-01-25,Vegetables,Carrot,3,28.39,15,72.39,8.79,UPI,New,Semi-Urban
100919,2023-03-09,Dairy,Cheese,1,288.92,5,274.47,72.52,Card,Regular,Semi-Urban
100920,2023-03-08,Fruits,Orange,4,461.18,0,1844.72,345.15,UPI,Member,Rural
100921,2023-08-21,Beverages,Juice,13,484.53,0,6298.89,721.03,Card,Member,Semi-Urban
100922,2023-04-19,Snacks,Chips,17,274.87,0,4672.79,1202.01,Cash,New,Urban
100923,2023-05-26,Vegetables,Tomato,11,234.52,5,2450.73,429.83,UPI,Regular,Semi-Urban
100924,2023-04-21,Fruits,Orange,2,473.06,0,946.12,113.6,Card,Member,Semi-Urban
100925,2023-08-16,Dairy,Cheese,16,340.07,0,5441.12,1233.81,UPI,Regular,Urban
100926,2023-04-21,Household,Tissue,2,,10,75.24,20.77,UPI,Member,Urban
100927,2023-02-03,Vegetables,Carrot,19,238.21,0,4525.99,1256.19,UPI,New,Urban
100928,2023-04-21,Dairy,Milk,19,,0,2426.68,707.46,UPI,Regular,Urban
100929,2023-09-21,Snacks,Chips,16,240.2,0,3843.2,1051.27,Cash,Regular,Semi-Urban
100930,2023-08-24,Beverages,Tea,19,233.18,5,4208.9,422.69,Card,New,Urban
100931,2023-03-24,Vegetables,Potato,9,295.25,10,2391.52,421.02,UPI,Member,Rural
100932,2023-02-11,Vegetables,Carrot,1,184.82,0,184.82,48.74,Card,Member,Semi-Urban
100933,2023-04-11,Snacks,Chocolate,10,90.49,10,814.41,141.1,Cash,Regular,Rural
100934,2023-01-06,Household,Tissue,19,256.82,5,4635.6,1021.27,Card,New,Semi-Urban
100935,2023-06-29,Fruits,Apple,1,416.8,0,416.8,92.22,Card,Regular,Semi-Urban
100936,2023-10-09,Beverages,Coffee,2,,0,670.74,116.04,Cash,Regular,Rural
100937,2023-11-16,Vegetables,Potato,16,175.8,0,2812.8,790.1,UPI,Member,Urban
100938,2023-08-14,Beverages,Soda,12,468.41,0,5620.92,1127.81,Card,Member,Urban
100939,2023-11-11,Vegetables,Tomato,8,456.98,10,3290.26,634.88,Card,Member,Rural
100940,2023-12-31,Beverages,Soda,18,112.58,5,1925.12,576.58,UPI,Member,Urban
100941,2023-08-17,Dairy,Cheese,2,,0,58.62,11.65,UPI,Member,Semi-Urban
100942,2023-10-16,Vegetables,Onion,13,373.24,0,4852.12,658.33,,New,Semi-Urban
100943,2023-05-30,Beverages,Coffee,6,-100.0,0,2493.18,505.15,Cash,Regular,Semi-Urban
100944,2023-10-04,Fruits,Apple,6,484.25,5,2760.22,725.4,UPI,New,Urban
100945,2023-07-17,Dairy,Milk,9,446.02,0,4014.18,1025.11,UPI,Regular,Urban
100946,2023-03-11,Dairy,Milk,16,304.26,5,4624.75,1191.87,Cash,Member,Rural
100947,2023-04-22,Fruits,Apple,11,269.73,0,2967.03,716.85,Card,New,Semi-Urban
100948,2023-01-04,Beverages,Juice,7,23.64,5,157.21,23.71,UPI,Regular,Rural
100949,2023-12-16,Snacks,Biscuits,10,130.86,15,1112.31,303.01,Card,Member,Urban
100950,2023-11-27,Fruits,Orange,10,235.21,0,2352.1,655.5,Card,Member,Rural
100951,2023-11-14,Beverages,Juice,18,317.97,0,5723.46,794.59,Card,New,Urban
100952,2023-12-16,Fruits,Orange,9,283.05,20,2037.96,256.97,Cash,New,Semi-Urban
100953,2023-04-05,Fruits,Orange,15,373.89,0,5608.35,1655.14,Card,New,Semi-Urban
100954,2023-06-01,Vegetables,Potato,4,147.09,5,558.94,152.96,Card,Member,Urban
100955,2023-11-07,Beverages,Juice,8,286.83,0,2294.64,639.4,UPI,Regular,Urban
100956,2023-05-17,Snacks,Biscuits,9,53.19,5,454.77,126.1,UPI,Regular,Urban
100957,2023-09-04,Vegetables,Tomato,13,212.7,0,2765.1,576.07,Cash,New,Semi-Urban
100958,2023-08-31,Fruits,Banana,9,377.58,20,2718.58,623.32,Cash,Regular,Urban
100959,2023-01-31,Household,Cleaner,4,,10,1259.17,263.26,UPI,Member,Semi-Urban
100960,2023-02-09,Fruits,Apple,17,495.41,10,7579.77,835.6,UPI,Regular,Rural
100961,2023-08-17,Fruits,Mango,16,146.17,10,2104.85,524.32,Cash,Member,Semi-Urban
100962,2023-02-05,Beverages,Tea,15,254.11,5,3621.07,728.08,Card,New,Rural
100963,2023-08-11,Beverages,Coffee,3,171.47,0,514.41,118.08,Cash,Regular,Semi-Urban
100964,2023-01-06,Vegetables,Onion,5,225.9,15,960.08,192.52,Card,Member,Semi-Urban
100965,2023-11-18,Snacks,Biscuits,5,429.91,20,1719.64,341.11,UPI,New,Urban
100966,2023-08-08,Vegetables,Tomato,15,345.26,0,5178.9,695.83,UPI,New,Semi-Urban
100967,2023-03-16,Dairy,Butter,18,442.4,15,6768.72,1054.18,UPI,New,Urban
100968,2023-01-04,Fruits,Banana,15,109.72,5,1563.51,206.02,Card,New,Urban
100969,2023-12-01,Household,Soap,2,437.95,5,832.1,115.77,Cash,Regular,Urban
100970,2023-05-14,Fruits,Apple,13,39.28,0,510.64,150.43,Card,Member,Semi-Urban
100971,2023-04-28,Fruits,Orange,4,445.41,0,1781.64,232.72,Cash,Regular,Urban
100972,2023-04-04,Vegetables,Tomato,10,171.25,0,1712.5,263.48,Cash,Member,Rural
100973,2023-03-03,Household,Cleaner,13,164.15,0,2133.95,465.45,Cash,New,Rural
100974,2023-07-13,Household,Soap,10,260.92,5,2478.74,550.37,UPI,Regular,Semi-Urban
100975,2023-12-01,Household,Tissue,9,470.94,0,4238.46,554.37,Cash,New,Urban
100976,2023-07-22,Vegetables,Potato,8,33.41,0,267.28,69.16,UPI,Member,Rural
100977,2023-01-26,Fruits,Mango,3,182.59,20,438.22,112.64,Cash,New,Semi-Urban
100978,2023-06-22,Vegetables,Onion,16,429.72,0,6875.52,1013.89,Cash,Regular,Semi-Urban
100979,2023-10-27,Beverages,Coffee,14,204.07,0,2856.98,450.64,UPI,Regular,Semi-Urban
100980,2023-05-13,Beverages,Tea,9,107.59,0,968.31,278.48,UPI,Member,Semi-Urban
100981,2023-11-22,Vegetables,Tomato,11,218.15,0,2399.65,636.23,Card,Member,Semi-Urban
100982,2023-04-28,Household,Soap,3,198.92,10,537.08,128.66,Cash,Regular,Urban
100983,2023-11-20,Fruits,Orange,5,458.55,5,2178.11,253.63,UPI,Regular,Urban
100984,2023-10-02,Vegetables,Carrot,10,383.35,10,3450.15,633.63,Card,Regular,Urban
100985,2023-07-31,Vegetables,Tomato,13,257.51,0,3347.63,709.23,Card,Regular,Urban
100986,2023-08-13,Vegetables,Potato,4,494.3,5,1878.34,258.24,UPI,Member,Semi-Urban
100987,2023-01-20,Dairy,Milk,13,237.99,0,3093.87,586.74,Cash,Regular,Semi-Urban
100988,2023-04-23,Beverages,Soda,12,38.54,0,462.48,101.84,Card,Member,Rural
100989,2023-05-20,Household,Tissue,5,138.51,0,692.55,114.6,Cash,Regular,Rural
100990,2023-02-16,Snacks,Biscuits,10,-100.0,0,2236.7,573.02,Cash,Regular,Urban
100991,2023-01-01,Household,Detergent,9,86.88,0,781.92,209.62,Card,New,Semi-Urban
100992,2023-03-31,Snacks,Biscuits,7,474.31,0,3320.17,546.9,UPI,New,Rural
100993,2023-05-22,Dairy,Cheese,2,385.76,20,617.22,165.25,Cash,Regular,Rural
100994,2023-11-16,Vegetables,Tomato,7,141.46,0,990.22,119.53,UPI,Member,Rural
100995,2023-02-07,Dairy,Cheese,8,299.49,0,2395.92,641.02,Card,Regular,Rural
100996,2023-10-20,Dairy,Milk,7,363.51,0,2544.57,332.19,Cash,New,Urban
100997,2023-05-19,Fruits,Banana,14,471.23,5,6267.36,730.68,UPI,Regular,Semi-Urban
100998,2023-12-22,Beverages,Tea,19,442.0,0,8398.0,1917.73,UPI,New,Urban
100999,2023-11-29,Snacks,Nuts,5,262.44,15,1115.37,216.81,Cash,Regular,Rural
101000,2023-09-16,Vegetables,Potato,18,389.58,20,5609.95,1579.64,UPI,Regular,Rural
101001,2023-06-10,Snacks,Chocolate,12,285.45,0,3425.4,591.35,UPI,Member,Semi-Urban
101002,2023-06-27,Household,Detergent,17,280.82,0,4773.94,751.56,Card,New,Semi-Urban
101003,2023-01-10,Snacks,Biscuits,13,66.22,0,860.86,172.3,Card,New,Urban
101004,2023-09-18,Household,Detergent,2,71.81,5,136.44,26.09,UPI,New,Semi-Urban
101005,2023-05-18,Beverages,Tea,13,269.47,0,3503.11,591.62,UPI,Member,Urban
101006,2023-06-21,Household,Tissue,7,141.74,0,992.18,236.88,Cash,Regular,Urban
101007,2023-01-13,Snacks,Chocolate,10,20.31,0,203.1,51.16,Card,Member,Rural
101008,2023-06-17,Snacks,Nuts,6,364.19,5,2075.88,561.73,Cash,Regular,Urban
101009,2023-05-10,Household,Detergent,3,25.92,0,77.76,22.91,UPI,Member,Rural
101010,2023-03-25,Dairy,Milk,3,301.69,0,905.07,138.78,Cash,Member,Urban
101011,2023-11-17,Beverages,Soda,18,274.2,5,4688.82,1140.41,UPI,New,Urban
101012,2023-11-15,Fruits,Mango,11,484.72,5,5065.32,905.94,Card,Member,Semi-Urban
101013,2023-04-11,Vegetables,Onion,5,247.26,15,1050.86,247.39,Card,Regular,Semi-Urban
101014,2023-11-25,Snacks,Biscuits,19,41.16,0,782.04,152.65,UPI,Member,Rural
101015,2023-09-30,Vegetables,Onion,19,280.33,10,4793.64,1432.12,Card,Member,Semi-Urban
101016,2023-09-22,Fruits,Orange,15,422.14,5,6015.49,1478.49,UPI,Regular,Urban
101017,2023-02-07,Vegetables,Onion,16,498.46,0,7975.36,2316.83,Cash,New,Rural
101018,2023-04-04,Fruits,Banana,9,220.87,5,1888.44,504.2,UPI,Regular,Rural
101019,2023-04-05,Household,Cleaner,4,166.95,0,667.8,187.37,Cash,Regular,Rural
101020,2023-11-01,Dairy,Butter,15,454.26,15,5791.82,1522.57,UPI,Regular,Urban
101021,2023-03-10,Snacks,Biscuits,12,103.71,0,1244.52,238.74,Card,Member,Semi-Urban
101022,2023-11-14,Fruits,Orange,3,311.56,5,887.95,133.51,UPI,Member,Rural
101023,2023-08-24,Vegetables,Potato,14,208.8,0,2923.2,508.82,UPI,Regular,Urban
101024,2023-11-30,Snacks,Nuts,17,30.13,20,409.77,42.64,UPI,Regular,Semi-Urban
101025,2023-05-17,Dairy,Yogurt,19,180.17,0,3423.23,701.07,Card,New,Semi-Urban
101026,2023-03-17,Household,Tissue,6,139.96,20,671.81,135.04,UPI,Member,Rural
101027,2023-02-04,Snacks,Chocolate,4,346.18,15,1177.01,241.35,Card,Member,Urban
101028,2023-01-01,Fruits,Apple,7,474.91,0,3324.37,980.05,UPI,Member,Semi-Urban
101029,2023-10-23,Dairy,Milk,19,141.34,10,2416.91,682.27,Cash,Member,Urban
101030,2023-11-16,Vegetables,Onion,17,407.62,20,5543.63,733.66,UPI,Regular,Semi-Urban
101031,2023-03-01,Dairy,Milk,16,37.13,0,594.08,103.24,Cash,Regular,Rural
101032,2023-11-16,Dairy,Cheese,15,273.68,0,4105.2,758.6,Card,New,Rural
101033,2023-12-15,Beverages,Juice,8,44.57,5,338.73,58.3,Card,Member,Semi-Urban
101034,2023-11-24,Dairy,Butter,19,467.68,0,8885.92,2307.67,UPI,Member,Urban
101035,2023-09-24,Dairy,Butter,8,385.51,0,3084.08,631.64,Card,Regular,Semi-Urban
101036,2023-12-27,Snacks,Biscuits,18,332.4,0,5983.2,1282.92,UPI,New,Urban
101037,2023-08-17,Vegetables,Carrot,16,413.71,0,6619.36,1791.22,Card,Regular,Semi-Urban
101038,2023-09-27,Snacks,Chocolate,19,327.28,0,6218.32,1624.14,Cash,Member,Rural
101039,2023-11-12,Snacks,Biscuits,10,484.78,0,4847.8,612.97,Card,Member,Urban
101040,2023-10-13,Fruits,Apple,17,359.84,15,5199.69,1262.4,Cash,New,Rural
101041,2023-10-18,Snacks,Chips,13,463.08,10,5418.04,1013.65,UPI,Regular,Urban
101042,2023-08-01,Beverages,Soda,13,263.39,0,3424.07,544.19,UPI,Member,Semi-Urban
101043,2023-06-14,Beverages,Soda,7,67.36,5,447.94,49.28,,Member,Rural
101044,2023-01-05,Fruits,Orange,10,268.81,5,2553.69,504.23,Cash,New,Rural
101045,2023-12-05,Household,Soap,2,72.17,20,115.47,19.76,UPI,Member,Urban
101046,2023-03-19,Vegetables,Potato,4,300.32,0,1201.28,180.56,UPI,Member,Urban
101047,2023-03-03,Vegetables,Tomato,6,246.42,0,1478.52,353.27,Cash,Regular,Urban
101048,2023-05-12,Snacks,Biscuits,18,315.06,15,4820.42,1223.89,Card,New,Rural
101049,2023-03-30,Snacks,Chips,6,14.92,15,76.09,11.33,,New,Semi-Urban
101050,2023-08-25,Household,Tissue,17,105.47,10,1613.69,177.33,Card,New,Urban
101051,2023-02-11,Snacks,Chocolate,14,250.75,10,3159.45,852.26,Card,Regular,Semi-Urban
101052,2023-03-30,Vegetables,Tomato,11,475.75,0,5233.25,533.75,UPI,New,Urban
101053,2023-10-23,Dairy,Yogurt,19,197.97,5,3573.36,1027.06,UPI,Member,Semi-Urban
101054,2023-11-24,Beverages,Juice,2,217.94,0,435.88,98.3,Cash,New,Urban
101055,2023-10-22,Dairy,Milk,3,360.2,0,1080.6,177.62,Cash,Member,Semi-Urban
101056,2023-04-14,Dairy,Yogurt,11,-100.0,10,3028.01,452.07,UPI,New,Rural
101057,2023-01-14,Vegetables,Tomato,6,156.47,0,938.82,95.57,Card,New,Urban
101058,2023-10-15,Dairy,Milk,14,211.3,0,2958.2,435.13,,Regular,Urban
101059,2023-06-28,Household,Cleaner,19,116.67,15,1884.22,240.32,Cash,New,Rural
101060,2023-05-05,Fruits,Mango,16,483.35,0,7733.6,1720.21,UPI,New,Urban
101061,2023-12-19,Snacks,Nuts,7,74.01,20,414.46,55.25,,Regular,Urban
101062,2023-01-23,Fruits,Banana,8,192.2,20,1230.08,253.06,UPI,Member,Rural
101063,2023-03-04,Beverages,Juice,19,22.66,5,409.01,89.17,UPI,New,Rural
101064,2023-05-23,Snacks,Chocolate,16,118.67,0,1898.72,303.05,Cash,New,Semi-Urban
101065,2023-06-02,Dairy,Milk,7,392.43,0,2747.01,293.97,Cash,Member,Rural
101066,2023-05-25,Beverages,Juice,9,108.58,0,977.22,105.0,Cash,Regular,Rural
101067,2023-08-13,Snacks,Biscuits,13,49.23,0,639.99,67.37,Card,New,Urban
101068,2023-11-05,Household,Soap,1,242.48,0,242.48,60.09,Cash,Regular,Rural
101069,2023-04-14,Household,Cleaner,8,14.88,20,95.23,15.58,Cash,Member,Urban
101070,2023-04-14,Household,Cleaner,4,51.54,0,206.16,53.45,UPI,Member,Rural
101071,2023-02-08,Household,Detergent,3,405.74,10,1095.5,204.14,Cash,Regular,Rural
101072,2023-07-17,Dairy,Milk,3,388.02,0,1164.06,221.87,Cash,Member,Semi-Urban
101073,2023-05-14,Fruits,Orange,13,458.42,5,5661.49,1146.88,Cash,Member,Rural
101074,2023-03-08,Snacks,Chips,8,428.71,15,2915.23,707.25,UPI,New,Rural
101075,2023-06-28,Dairy,Milk,7,344.76,0,2413.32,373.34,Cash,Regular,Urban
101076,2023-02-11,Household,Soap,1,35.64,0,35.64,4.43,Cash,New,Urban
101077,2023-01-15,Fruits,Banana,16,393.6,5,5982.72,1263.62,Card,Regular,Semi-Urban
101078,2023-04-21,Beverages,Juice,6,424.3,10,2291.22,378.96,Card,New,Rural
101079,2023-06-06,Beverages,Tea,7,401.55,5,2670.31,503.35,Card,Member,Urban
101080,2023-10-16,Beverages,Juice,12,259.15,0,3109.8,713.35,Card,Regular,Rural
101081,2023-08-19,Household,Cleaner,9,,0,1117.08,222.1,UPI,Regular,Semi-Urban
101082,2023-06-06,Beverages,Juice,11,424.21,20,3733.05,836.41,Card,Regular,Urban
101083,2023-02-07,Vegetables,Onion,10,366.31,15,3113.64,650.25,Cash,Regular,Urban
101084,2023-04-07,Snacks,Chocolate,1,490.57,0,490.57,121.64,Card,Member,Semi-Urban
101085,2023-10-16,Snacks,Chips,18,86.29,10,1397.9,337.16,UPI,Member,Rural
101086,2023-09-11,Household,Soap,4,120.58,0,482.32,99.76,Card,Member,Urban
101087,2023-07-15,Vegetables,Onion,5,,0,568.9,134.14,Card,New,Urban
101088,2023-03-27,Dairy,Yogurt,9,398.34,0,3585.06,984.86,UPI,Member,Semi-Urban
101089,2023-11-18,Dairy,Cheese,17,101.58,0,1726.86,321.98,UPI,New,Semi-Urban
101090,2023-01-10,Beverages,Coffee,3,42.66,5,121.58,22.19,UPI,New,Semi-Urban
101091,2023-01-05,Fruits,Mango,16,499.29,0,7988.64,2019.92,UPI,Member,Rural
101092,2023-05-03,Dairy,Milk,5,22.16,0,110.8,23.99,UPI,Member,Rural
101093,2023-11-26,Fruits,Banana,16,419.27,10,6037.49,689.49,UPI,Member,Rural
101094,2023-12-19,Snacks,Nuts,3,189.03,5,538.74,150.0,Cash,New,Semi-Urban
101095,2023-04-28,Fruits,Apple,15,422.39,5,6019.06,638.96,Card,Regular,Urban
101096,2023-10-21,Snacks,Nuts,3,281.76,15,718.49,179.39,Card,Member,Rural
101097,2023-06-08,Vegetables,Carrot,14,451.8,0,6325.2,1592.42,UPI,New,Semi-Urban
101098,2023-10-30,Vegetables,Tomato,16,463.83,5,7050.22,2048.95,UPI,New,Rural
101099,2023-08-16,Household,Soap,17,14.46,10,221.24,24.52,Cash,Member,Urban
101100,2023-12-31,Household,Soap,18,46.95,5,802.84,176.12,Cash,New,Urban
101101,2023-08-04,Beverages,Soda,18,132.68,0,2388.24,443.18,UPI,Member,Semi-Urban
101102,2023-07-03,Dairy,Yogurt,14,337.96,0,4731.44,786.02,,New,Urban
101103,2023-01-15,Beverages,Juice,18,445.25,15,6812.32,804.29,Cash,Regular,Semi-Urban
101104,2023-06-06,Snacks,Chocolate,15,235.37,0,3530.55,750.35,UPI,New,Semi-Urban
101105,2023-05-16,Beverages,Coffee,15,307.42,15,3919.6,767.49,UPI,Member,Semi-Urban
101106,2023-09-18,Fruits,Orange,6,102.36,5,583.45,70.55,UPI,Regular,Semi-Urban
101107,2023-06-06,Snacks,Biscuits,15,,5,5763.13,1282.28,UPI,Member,Urban
101108,2023-02-16,Household,Soap,18,483.99,10,7840.64,1941.27,,New,Urban
101109,2023-11-20,Vegetables,Onion,4,141.61,5,538.12,136.39,Card,Regular,Urban
101110,2023-11-28,Household,Detergent,8,252.46,0,2019.68,567.68,UPI,Regular,Urban
101111,2023-06-22,Dairy,Milk,15,52.2,5,743.85,135.3,Cash,New,Semi-Urban
101112,2023-05-10,Snacks,Chocolate,3,283.98,10,766.75,222.83,UPI,Regular,Semi-Urban
101113,2023-04-05,Snacks,Chocolate,15,256.36,0,3845.4,1050.12,Card,Regular,Urban
101114,2023-04-25,Fruits,Banana,13,80.77,0,1050.01,167.27,Cash,Regular,Rural
101115,2023-08-31,Dairy,Milk,9,-100.0,0,2039.49,268.92,Card,Member,Rural
101116,2023-10-19,Vegetables,Tomato,2,173.71,15,295.31,55.25,UPI,Member,Rural
101117,2023-10-09,Snacks,Chocolate,8,265.7,0,2125.6,383.42,Card,Regular,Urban
101118,2023-10-26,Snacks,Chocolate,17,296.97,5,4796.07,1031.84,Card,New,Semi-Urban
101119,2023-10-10,Fruits,Orange,13,14.16,0,184.08,39.89,Card,New,Semi-Urban
101120,2023-03-10,Beverages,Juice,1,382.89,0,382.89,95.72,Cash,Member,Rural
101121,2023-05-28,Vegetables,Potato,2,359.38,5,682.82,137.92,Card,New,Rural
101122,2023-01-11,Household,Detergent,15,,0,2842.2,343.81,Cash,Regular,Semi-Urban
101123,2023-09-11,Dairy,Milk,12,35.94,5,409.72,111.3,UPI,New,Rural
101124,2023-11-26,Snacks,Nuts,14,379.92,10,4786.99,775.27,UPI,Member,Rural
101125,2023-12-26,Snacks,Biscuits,2,478.04,10,860.47,253.2,Card,Member,Semi-Urban
101126,2023-02-07,Household,Cleaner,18,127.67,0,2298.06,283.98,Cash,Regular,Rural
101127,2023-05-14,Vegetables,Carrot,7,168.53,15,1002.75,292.45,UPI,Member,Rural
101128,2023-07-19,Beverages,Coffee,6,100.07,5,570.4,67.42,Cash,Member,Urban
101129,2023-01-23,Snacks,Biscuits,14,292.7,15,3483.13,509.26,Cash,Member,Rural
101130,2023-10-30,Vegetables,Carrot,8,85.87,0,686.96,75.1,Card,New,Urban
101131,2023-12-12,Household,Tissue,2,184.54,5,350.63,84.51,Card,Member,Semi-Urban
101132,2023-10-29,Fruits,Banana,17,351.54,15,5079.75,1371.84,Cash,New,Urban
101133,2023-12-29,Beverages,Soda,5,284.46,15,1208.96,225.85,Cash,Member,Semi-Urban
101134,2023-08-06,Dairy,Yogurt,14,199.37,0,2791.18,797.45,Card,Member,Urban
101135,2023-05-21,Snacks,Chocolate,3,215.92,0,647.76,141.25,Cash,New,Urban
101136,2023-04-14,Vegetables,Tomato,5,,0,1427.15,322.54,Card,New,Urban
101137,2023-07-29,Fruits,Mango,16,12.87,0,205.92,55.41,Cash,Regular,Rural
101138,2023-04-21,Dairy,Yogurt,18,48.47,0,872.46,139.04,Card,Regular,Rural
101139,2023-04-14,Vegetables,Onion,17,441.82,0,7510.94,1283.27,Cash,New,Rural
101140,2023-11-12,Vegetables,Carrot,11,48.16,15,450.3,126.62,Card,Member,Rural
101141,2023-06-20,Dairy,Yogurt,17,356.33,0,6057.61,1697.3,Cash,Regular,Rural
101142,2023-12-22,Fruits,Apple,16,460.82,5,7004.46,2068.39,UPI,New,Urban
101143,2023-11-20,Household,Soap,2,142.63,0,285.26,79.98,UPI,New,Rural
101144,2023-05-13,Fruits,Apple,4,191.54,0,766.16,96.13,Cash,Member,Semi-Urban
101145,2023-10-20,Beverages,Soda,7,288.77,0,2021.39,535.15,UPI,New,Urban
101146,2023-11-24,Snacks,Biscuits,2,442.04,0,884.08,160.87,,Regular,Urban
101147,2023-05-07,Dairy,Milk,6,471.53,10,2546.26,759.19,Cash,Member,Semi-Urban
101148,2023-04-16,Household,Soap,17,372.39,15,5381.04,1046.38,UPI,New,Rural
101149,2023-04-02,Dairy,Cheese,7,,0,367.08,77.37,Cash,New,Semi-Urban
101150,2023-10-14,Dairy,Butter,5,337.89,0,1689.45,347.95,Card,Member,Urban
101151,2023-02-20,Fruits,Mango,5,211.05,0,1055.25,173.43,Cash,Member,Urban
101152,2023-01-29,Snacks,Nuts,16,240.64,15,3272.7,376.38,Cash,Member,Urban
101153,2023-10-23,Beverages,Juice,19,34.08,10,582.77,162.67,UPI,Regular,Semi-Urban
